episode_seed,split,pattern_index,layer_index,mode,intensity_loss_rate
17,heldout,18,3,3,0.02804910872369851
17,heldout,18,4,0,0.012861246321872662
17,heldout,18,4,1,0.008
17,heldout,18,4,2,0.014017002828952631
17,heldout,18,4,3,0.021521685792282648
17,heldout,19,0,0,0.048118463921354604
17,heldout,19,0,1,0.026802649661931733
17,heldout,19,0,2,0.017934416482312563
17,heldout,19,0,3,0.02352558014273375
17,heldout,19,1,0,0.043966929263557414
17,heldout,19,1,1,0.026718163643390504
17,heldout,19,1,2,0.044361406559614014
17,heldout,19,1,3,0.044869244842882815
17,heldout,19,2,0,0.049568958781972164
17,heldout,19,2,1,0.03440256469465955
17,heldout,19,2,2,0.02535617157418634
17,heldout,19,2,3,0.041328469623585884
17,heldout,19,3,0,0.06031207808738036
17,heldout,19,3,1,0.026698048074664943
17,heldout,19,3,2,0.022056254246928468
17,heldout,19,3,3,0.03504185397735532
17,heldout,19,4,0,0.029577714403032463
17,heldout,19,4,1,0.03014974325970156
17,heldout,19,4,2,0.028560371561863005
17,heldout,19,4,3,0.04907946513014594
17,heldout,20,0,0,0.0344414614735771
17,heldout,20,0,1,0.04127174692188635
17,heldout,20,0,2,0.02245458370470894
17,heldout,20,0,3,0.049870212991177804
17,heldout,20,1,0,0.045209353092657126
17,heldout,20,1,1,0.03315806670584996
17,heldout,20,1,2,0.033360167922068584
17,heldout,20,1,3,0.038884230427459684
17,heldout,20,2,0,0.06557184256517978
17,heldout,20,2,1,0.054102038255463496
17,heldout,20,2,2,0.046758198480304616
17,heldout,20,2,3,0.06273107753223203
17,heldout,20,3,0,0.04641716360020766
17,heldout,20,3,1,0.024165526650089215
17,heldout,20,3,2,0.014051070790857304
17,heldout,20,3,3,0.03297454586121116
17,heldout,20,4,0,0.043113012817057726
17,heldout,20,4,1,0.0327085672743565
17,heldout,20,4,2,0.030392934684656665
17,heldout,20,4,3,0.04202722740901006
17,heldout,21,0,0,0.05274557622853662
17,heldout,21,0,1,0.03201710368770046
17,heldout,21,0,2,0.04015220150969327
17,heldout,21,0,3,0.036109732829001984
17,heldout,21,1,0,0.043774887199966445
17,heldout,21,1,1,0.029131614631395786
17,heldout,21,1,2,0.028201941499710174
17,heldout,21,1,3,0.0323058540195774
17,heldout,21,2,0,0.0469930210663443
17,heldout,21,2,1,0.05529332870001539
17,heldout,21,2,2,0.05227844614537677
17,heldout,21,2,3,0.053115967678702615
17,heldout,21,3,0,0.057515975054914736
17,heldout,21,3,1,0.040108392739774804
17,heldout,21,3,2,0.03203501265933556
17,heldout,21,3,3,0.03343806677228722
17,heldout,21,4,0,0.03983535216787652
17,heldout,21,4,1,0.0264313940009357
17,heldout,21,4,2,0.05112594523613381
17,heldout,21,4,3,0.03975834511949644
17,heldout,22,0,0,0.04259839581293985
17,heldout,22,0,1,0.028180756333898358
17,heldout,22,0,2,0.012497867858193961
17,heldout,22,0,3,0.033810993820631866
17,heldout,22,1,0,0.014334442551837245
17,heldout,22,1,1,0.04253107271067903
17,heldout,22,1,2,0.008
17,heldout,22,1,3,0.010645127573757282
17,heldout,22,2,0,0.035598586336427276
17,heldout,22,2,1,0.042835718534206785
17,heldout,22,2,2,0.03735690167564609
17,heldout,22,2,3,0.020214282994792592
17,heldout,22,3,0,0.029469676199274326
17,heldout,22,3,1,0.030847057238000065
17,heldout,22,3,2,0.015651549863030384
17,heldout,22,3,3,0.032708498751559664
17,heldout,22,4,0,0.04124184299831821
17,heldout,22,4,1,0.026304950164809167
17,heldout,22,4,2,0.03773931130254263
17,heldout,22,4,3,0.046768626420576186
17,heldout,23,0,0,0.05326339402795138
17,heldout,23,0,1,0.03941866958450057
17,heldout,23,0,2,0.03527216185596656
17,heldout,23,0,3,0.027989617311618826
17,heldout,23,1,0,0.04234275851895943
17,heldout,23,1,1,0.03125790443742554
17,heldout,23,1,2,0.02844718785775802
17,heldout,23,1,3,0.04907349692128212
17,heldout,23,2,0,0.0330438899513873
17,heldout,23,2,1,0.02204353959020878
17,heldout,23,2,2,0.020215161161421094
17,heldout,23,2,3,0.035731292275952155
17,heldout,23,3,0,0.04097834866049754
17,heldout,23,3,1,0.014637040005846858
17,heldout,23,3,2,0.032302399486362945
17,heldout,23,3,3,0.028381241384820392
17,heldout,23,4,0,0.06133722837568614
17,heldout,23,4,1,0.0416062507825576
17,heldout,23,4,2,0.024405178828770798
17,heldout,23,4,3,0.023230734116780054
29,train,0,0,0,0.009513992499917457
29,train,0,0,1,0.01441762420918985
29,train,0,0,2,0.01081799001562987
29,train,0,0,3,0.008044960343252121
29,train,0,1,0,0.01681210265393698
29,train,0,1,1,0.00894696291071368
29,train,0,1,2,0.0035220764642934143
29,train,0,1,3,0.012015289335236077
29,train,0,2,0,0.011493213516126088
29,train,0,2,1,0.009800482582841557
29,train,0,2,2,0.01119661542077954
29,train,0,2,3,0.011412014556689304
29,train,0,3,0,0.008338312793991054
29,train,0,3,1,0.00677988939001194
29,train,0,3,2,0.006029861840755514
29,train,0,3,3,0.013536880799859591
29,train,0,4,0,0.016419966443016885
29,train,0,4,1,0.010274765734001807
29,train,0,4,2,0.01440427355206475
29,train,0,4,3,0.01368941429549387
29,train,1,0,0,0.01001145968972696
29,train,1,0,1,0.010143361898286843
29,train,1,0,2,0.009093616506308872
29,train,1,0,3,0.011900762046423477
29,train,1,1,0,0.013587318134684811
29,train,1,1,1,0.012588276222829112
29,train,1,1,2,0.010062743485792579
29,train,1,1,3,0.010697737782584114
29,train,1,2,0,0.012498732917130002
29,train,1,2,1,0.011238365591410882
29,train,1,2,2,0.009779808159438992
29,train,1,2,3,0.01014240138598521
29,train,1,3,0,0.014133141861497847
29,train,1,3,1,0.009762800170807601
29,train,1,3,2,0.012750498655944622
29,train,1,3,3,0.00934930169636444
29,train,1,4,0,0.011901076132585823
29,train,1,4,1,0.01549778103361266
29,train,1,4,2,0.01302085866829331
29,train,1,4,3,0.009686494767235692
29,train,2,0,0,0.013168798699819186
29,train,2,0,1,0.017415429185393475
29,train,2,0,2,0.013672843308489644
29,train,2,0,3,0.015472007181954158
29,train,2,1,0,0.012368776692816056
29,train,2,1,1,0.01866173518995494
29,train,2,1,2,0.014841418236510735
29,train,2,1,3,0.015523172649302988
29,train,2,2,0,0.013013695283094153
29,train,2,2,1,0.0175426240201046
29,train,2,2,2,0.0140601996052114
29,train,2,2,3,0.012396646795496086
29,train,2,3,0,0.013163370424109323
29,train,2,3,1,0.01607228727884367
29,train,2,3,2,0.013340197894835266
29,train,2,3,3,0.011339059724392149
29,train,2,4,0,0.015662312441575343
29,train,2,4,1,0.010535584485241136
29,train,2,4,2,0.005945596720425782
29,train,2,4,3,0.009116817415425646
29,train,3,0,0,0.011768253559463008
29,train,3,0,1,0.007603339367684953
29,train,3,0,2,0.019293960645433095
29,train,3,0,3,0.01787802862073001
29,train,3,1,0,0.015897570471848407
29,train,3,1,1,0.009516992256813116
29,train,3,1,2,0.011757851172123857
29,train,3,1,3,0.012249299862808522
29,train,3,2,0,0.013875553662486492
29,train,3,2,1,0.014465645690507246
29,train,3,2,2,0.010202373171467122
29,train,3,2,3,0.013405652264715183
29,train,3,3,0,0.01574016214217883
29,train,3,3,1,0.014438495861158257
29,train,3,3,2,0.016763654002682652
29,train,3,3,3,0.015204588144781487
29,train,3,4,0,0.009101721057853927
29,train,3,4,1,0.007458278370482458
29,train,3,4,2,0.004384030250253904
29,train,3,4,3,0.006925512359690896
29,train,4,0,0,0.008618118357280687
29,train,4,0,1,0.01073824132616915
29,train,4,0,2,0.011040578702023261
29,train,4,0,3,0.015201411290662468
29,train,4,1,0,0.019421460806303175
29,train,4,1,1,0.016267414459375677
29,train,4,1,2,0.014923960359944371
29,train,4,1,3,0.01891475703722858
29,train,4,2,0,0.004799208120894252
29,train,4,2,1,0.019197299343472564
29,train,4,2,2,0.01139961546083294
29,train,4,2,3,0.005462732935787218
29,train,4,3,0,0.012212553565386081
29,train,4,3,1,0.014366663704088163
29,train,4,3,2,0.012525299480957925
29,train,4,3,3,0.013109023938395473
29,train,4,4,0,0.014660013781997359
29,train,4,4,1,0.01331896674629093
29,train,4,4,2,0.012580052416287065
29,train,4,4,3,0.01772926204195351
29,train,5,0,0,0.011934635278170567
29,train,5,0,1,0.014645428637588088
29,train,5,0,2,0.014293491224732816
29,train,5,0,3,0.008320210015162068
29,train,5,1,0,0.01741329210366239
29,train,5,1,1,0.018953077731264537
29,train,5,1,2,0.014151164875858931
29,train,5,1,3,0.018173232232630523
29,train,5,2,0,0.010505274925160294
29,train,5,2,1,0.013823444375710274
29,train,5,2,2,0.01269694125380142
29,train,5,2,3,0.010511535013863892
29,train,5,3,0,0.005815442377622189
29,train,5,3,1,0.007796547049089719
29,train,5,3,2,0.009234039390529617
29,train,5,3,3,0.004343462045417887
29,train,5,4,0,0.011366899500916707
29,train,5,4,1,0.009080368268303066
29,train,5,4,2,0.00985893305957853
29,train,5,4,3,0.01273468161823845
29,train,6,0,0,0.012921906290295063
29,train,6,0,1,0.007530246497315616
29,train,6,0,2,0.01367231802621016
29,train,6,0,3,0.012623635903883407
29,train,6,1,0,0.010211474671113208
29,train,6,1,1,0.010501419321245962
29,train,6,1,2,0.015914031813185115
29,train,6,1,3,0.011592824403110439
29,train,6,2,0,0.01622673160792277
29,train,6,2,1,0.010211753416544917
29,train,6,2,2,0.016037462782247283
29,train,6,2,3,0.012293795707099542
29,train,6,3,0,0.010585045068009523
29,train,6,3,1,0.011029418599047967
29,train,6,3,2,0.011556525241463517
29,train,6,3,3,0.011728521248409313
29,train,6,4,0,0.011914187158249745
29,train,6,4,1,0.01495488386264188
29,train,6,4,2,0.013267868258940366
29,train,6,4,3,0.010702366111391531
29,train,7,0,0,0.008552599824680405
29,train,7,0,1,0.012821507547480071
29,train,7,0,2,0.010011250182643875
29,train,7,0,3,0.01188607603817993
29,train,7,1,0,0.012001891643547192
29,train,7,1,1,0.019770195631656794
29,train,7,1,2,0.009620567476796796
29,train,7,1,3,0.009854321482652946
29,train,7,2,0,0.017083743560773045
29,train,7,2,1,0.012810760969782623
29,train,7,2,2,0.017132615588632102
29,train,7,2,3,0.015428474149207479
29,train,7,3,0,0.008376585389780257
29,train,7,3,1,0.01140174901328898
29,train,7,3,2,0.017104490595649613
29,train,7,3,3,0.014484621969500426
29,train,7,4,0,0.012089001276229947
29,train,7,4,1,0.011685949503174031
29,train,7,4,2,0.014142767903347876
29,train,7,4,3,0.016152494214043172
29,train,8,0,0,0.011724108075724597
29,train,8,0,1,0.006006606964646255
29,train,8,0,2,0.00804207162895924
29,train,8,0,3,0.00758486935344607
29,train,8,1,0,0.011251489203517446
29,train,8,1,1,0.01610773478115571
29,train,8,1,2,0.007905781438442632
29,train,8,1,3,0.010674118441651932
29,train,8,2,0,0.016069148349042404
29,train,8,2,1,0.01370443472997157
29,train,8,2,2,0.0196584185178015
29,train,8,2,3,0.014605757961943331
29,train,8,3,0,0.011599468406777674
29,train,8,3,1,0.0046182633779160015
29,train,8,3,2,0.011208161107265
29,train,8,3,3,0.011297795296925942
29,train,8,4,0,0.012479964685007148
29,train,8,4,1,0.011477276239724922
29,train,8,4,2,0.014734050615755164
29,train,8,4,3,0.009006792165592617
29,train,9,0,0,0.013577115206257146
29,train,9,0,1,0.010045044787780719
29,train,9,0,2,0.0076307717148772205
29,train,9,0,3,0.016293234830608645
29,train,9,1,0,0.016240460008829692
29,train,9,1,1,0.018406668384332178
29,train,9,1,2,0.015826643585415984
29,train,9,1,3,0.01743998190148932
29,train,9,2,0,0.014593170594593297
29,train,9,2,1,0.01156855700575058
29,train,9,2,2,0.015366112736009458
29,train,9,2,3,0.011987479034482888
29,train,9,3,0,0.013072868989554608
29,train,9,3,1,0.013226531472808369
29,train,9,3,2,0.01657921763534189
29,train,9,3,3,0.014551421349618614
29,train,9,4,0,0.013720821170524545
29,train,9,4,1,0.010338624005391196
29,train,9,4,2,0.010913004100495019
29,train,9,4,3,0.010354704914379866
29,train,10,0,0,0.011583699400105911
29,train,10,0,1,0.016058480098345686
29,train,10,0,2,0.013723890431699068
29,train,10,0,3,0.005869174420384831
29,train,10,1,0,0.01459394438653194
29,train,10,1,1,0.005880408363265278
29,train,10,1,2,0.009610182667685244
29,train,10,1,3,0.009366368067929245
29,train,10,2,0,0.00889386796217339
29,train,10,2,1,0.012410302868992085
29,train,10,2,2,0.009830147185339845
29,train,10,2,3,0.01005669932707171
29,train,10,3,0,0.006474736043217241
29,train,10,3,1,0.01189229908970505
29,train,10,3,2,0.012905616620555657
29,train,10,3,3,0.011112044551849753
29,train,10,4,0,0.015397258969700614
29,train,10,4,1,0.004481392018052224
29,train,10,4,2,0.007360845000693277
29,train,10,4,3,0.00840748430270754
29,train,11,0,0,0.016934828649067462
29,train,11,0,1,0.010422614193616701
29,train,11,0,2,0.015449891630558165
29,train,11,0,3,0.015579553653170167
29,train,11,1,0,0.0144329255866313
29,train,11,1,1,0.007048960887025603
29,train,11,1,2,0.009026833193229947
29,train,11,1,3,0.012040564149055003
29,train,11,2,0,0.015204538206604504
29,train,11,2,1,0.009089616206136365
29,train,11,2,2,0.021026027625060707
29,train,11,2,3,0.016776535139800448
29,train,11,3,0,0.01748898240210899
29,train,11,3,1,0.010742197481902097
29,train,11,3,2,0.013954007155474502
29,train,11,3,3,0.013832750581636351
29,train,11,4,0,0.008264145235325319
29,train,11,4,1,0.007594795949503068
29,train,11,4,2,0.007099854311607507
29,train,11,4,3,0.009205982279130054
29,train,12,0,0,0.00579586901486968
29,train,12,0,1,0.008269581433312596
29,train,12,0,2,0.012317014658385602
29,train,12,0,3,0.006743074180211804
29,train,12,1,0,0.008980170331751502
29,train,12,1,1,0.013550538324334739
29,train,12,1,2,0.012771563052621938
29,train,12,1,3,0.016400666278023848
29,train,12,2,0,0.013134011887492523
29,train,12,2,1,0.01408007603562101
29,train,12,2,2,0.012222627281156308
29,train,12,2,3,0.013298659164358358
29,train,12,3,0,0.011667897471518697
29,train,12,3,1,0.006627275482151546
29,train,12,3,2,0.005476186977638584
29,train,12,3,3,0.009394443700841098
29,train,12,4,0,0.009133455761925284
29,train,12,4,1,0.004410166646709289
29,train,12,4,2,0.010368377360480588
29,train,12,4,3,0.011135786401368638
29,train,13,0,0,0.00984395153618224
29,train,13,0,1,0.01197729571836561
29,train,13,0,2,0.011016478465922342
29,train,13,0,3,0.01579177538030788
29,train,13,1,0,0.012932707189299307
29,train,13,1,1,0.01464718047586456
29,train,13,1,2,0.011906819996770193
29,train,13,1,3,0.017087855601335192
29,train,13,2,0,0.016405844482030477
29,train,13,2,1,0.016157764837951623
29,train,13,2,2,0.012447600182808884
29,train,13,2,3,0.009983790368665441
29,train,13,3,0,0.020171590571242445
29,train,13,3,1,0.012841884553735245
29,train,13,3,2,0.011434716001382355
29,train,13,3,3,0.015192910864998903
29,train,13,4,0,0.020763760604589874
29,train,13,4,1,0.013284818622469448
29,train,13,4,2,0.01220056603820323
29,train,13,4,3,0.013860086719687104
29,train,14,0,0,0.01124726834119943
29,train,14,0,1,0.011600593766904865
29,train,14,0,2,0.015387245169809348
29,train,14,0,3,0.010884143472774777
29,train,14,1,0,0.010358611817825197
29,train,14,1,1,0.013332941743524401
29,train,14,1,2,0.011636348944986698
29,train,14,1,3,0.010179361254354636
29,train,14,2,0,0.009383810497692265
29,train,14,2,1,0.014399783689951526
29,train,14,2,2,0.012446435607216585
29,train,14,2,3,0.02238164075382553
29,train,14,3,0,0.014663821750766689
29,train,14,3,1,0.016887649960033786
29,train,14,3,2,0.010227138414442657
29,train,14,3,3,0.012241047966316077
29,train,14,4,0,0.014004631663708533
29,train,14,4,1,0.01376377715372461
29,train,14,4,2,0.01480340051767199
29,train,14,4,3,0.013408800733134411
29,train,15,0,0,0.01170057190994243
29,train,15,0,1,0.009050735505320184
29,train,15,0,2,0.013481544728234773
29,train,15,0,3,0.013858294444904934
29,train,15,1,0,0.01317798563293239
29,train,15,1,1,0.009447359012905708
29,train,15,1,2,0.011518092170676114
29,train,15,1,3,0.00971876126710136
29,train,15,2,0,0.016639680371067323
29,train,15,2,1,0.014629007359187124
29,train,15,2,2,0.012340763155554699
29,train,15,2,3,0.011968777123227324
29,train,15,3,0,0.016222421719936195
29,train,15,3,1,0.01833580899072229
29,train,15,3,2,0.012350092861712922
29,train,15,3,3,0.010298805893896677
29,train,15,4,0,0.008578290187156867
29,train,15,4,1,0.010398734484639247
29,train,15,4,2,0.012733210583662022
29,train,15,4,3,0.00930470364982728
29,heldout,0,0,0,0.03821483184494566
29,heldout,0,0,1,0.014312753921822508
29,heldout,0,0,2,0.010666157171704462
29,heldout,0,0,3,0.02768022038371193
29,heldout,0,1,0,0.05300358416158513
29,heldout,0,1,1,0.02968588793734454
29,heldout,0,1,2,0.04310038772696621
29,heldout,0,1,3,0.037501703114507276
29,heldout,0,2,0,0.029455931927716752
29,heldout,0,2,1,0.052603193757966855
29,heldout,0,2,2,0.024918810893498056
29,heldout,0,2,3,0.030708311705086956
29,heldout,0,3,0,0.03359282821443227
29,heldout,0,3,1,0.017339341889490593
29,heldout,0,3,2,0.02124758467972938
29,heldout,0,3,3,0.040504407724297156
29,heldout,0,4,0,0.05409659777210052
29,heldout,0,4,1,0.0418598975447511
29,heldout,0,4,2,0.049920807520060895
29,heldout,0,4,3,0.03145317580661666
29,heldout,1,0,0,0.03857085618686945
29,heldout,1,0,1,0.025163425890083482
29,heldout,1,0,2,0.025380352256719963
29,heldout,1,0,3,0.030603579563432088
29,heldout,1,1,0,0.050158209456883915
29,heldout,1,1,1,0.03393183332361382
29,heldout,1,1,2,0.03955272197858571
29,heldout,1,1,3,0.03892259390612708
29,heldout,1,2,0,0.032785252974924316
29,heldout,1,2,1,0.02854562225768461
29,heldout,1,2,2,0.03934089945458673
29,heldout,1,2,3,0.04371297384700466
29,heldout,1,3,0,0.04949604786608723
29,heldout,1,3,1,0.029705551059290583
29,heldout,1,3,2,0.04407180363421137
29,heldout,1,3,3,0.03527158464505361
29,heldout,1,4,0,0.05039029160743544
29,heldout,1,4,1,0.027239007463326328
29,heldout,1,4,2,0.022620568032233366
29,heldout,1,4,3,0.055772117854611204
29,heldout,2,0,0,0.03616606988355299
29,heldout,2,0,1,0.021063878001859535
29,heldout,2,0,2,0.020046063717668136
29,heldout,2,0,3,0.02354312822877961
29,heldout,2,1,0,0.052221784284725556
29,heldout,2,1,1,0.02181504148625596
29,heldout,2,1,2,0.05512597284249145
29,heldout,2,1,3,0.04723394107570154
29,heldout,2,2,0,0.054640820867023945
29,heldout,2,2,1,0.04246425329051256
29,heldout,2,2,2,0.04976198391397596
29,heldout,2,2,3,0.04738697234901054
29,heldout,2,3,0,0.04804090412834214
29,heldout,2,3,1,0.04059980491165556
29,heldout,2,3,2,0.04685175155243752
29,heldout,2,3,3,0.03909093311210546
29,heldout,2,4,0,0.03529827391468335
29,heldout,2,4,1,0.032239159100840374
29,heldout,2,4,2,0.02717546006814654
29,heldout,2,4,3,0.04965841734595448
29,heldout,3,0,0,0.04845202848311535
29,heldout,3,0,1,0.03341396789778915
29,heldout,3,0,2,0.03637811484395913
29,heldout,3,0,3,0.03568878763521095
29,heldout,3,1,0,0.046755774350073484
29,heldout,3,1,1,0.03779065754238708
29,heldout,3,1,2,0.017160001669187224
